date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:15:46	25346/25346	---M--	200	added ('OK')	image/png	etag:%2260d2b4dd-6302%22	https://www.classcentral.com/report/wp-content/uploads/2021/06/google-cloud-certifications.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2021/06/google-cloud-certifications.png	(from https://www.classcentral.com/report/author/ruima/)
03:15:47	67441/67441	---M--	200	added ('OK')	image/png	etag:%2261965fe1-10771%22	https://www.classcentral.com/report/wp-content/uploads/2021/11/gre-banner.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2021/11/gre-banner.png	(from https://www.classcentral.com/report/author/ruima/)
03:15:48	69548/69548	---M--	200	added ('OK')	image/jpeg	etag:%22609cc583-10fac%22	https://www.classcentral.com/report/wp-content/uploads/2021/05/ielts-resources.jpg	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2021/05/ielts-resources.jpg	(from https://www.classcentral.com/report/author/ruima/)
03:15:49	18378/18378	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2001:15:49%20GMT	https://www.classcentral.com/report/wp-json/wp/v2/posts/85107	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/wp/v2/posts/85107.json	(from https://www.classcentral.com/report/futurelearn-expands-paywall/)
03:15:50	2854/2854	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2001:15:50%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Ffuturelearn-expands-paywall%2F	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/oembed/1.0/embedaeab.json	(from https://www.classcentral.com/report/futurelearn-expands-paywall/)
03:15:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2001:15:51%20GMT	https://www.classcentral.com/report/?p=85107	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/index7c68.html	(from https://www.classcentral.com/report/futurelearn-expands-paywall/)
03:15:51	2989/2989	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Feb%202023%2001:15:51%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Ffuturelearn-expands-paywall%2F&format=xml	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/oembed/1.0/embedacf3	(from https://www.classcentral.com/report/futurelearn-expands-paywall/)
03:15:52	52993/52993	---M--	200	added ('OK')	image/png	etag:%2263d8e528-cf01%22	https://www.classcentral.com/report/wp-content/uploads/2023/01/futurelearn-audit-buy-subscribe.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/01/futurelearn-audit-buy-subscribe.png	(from https://www.classcentral.com/report/futurelearn-expands-paywall/)
03:15:54	59893/59893	---M--	200	added ('OK')	image/png	etag:%2263d8e51e-e9f5%22	https://www.classcentral.com/report/wp-content/uploads/2023/01/futurelearn-course-material-release-schedule.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/01/futurelearn-course-material-release-schedule.png	(from https://www.classcentral.com/report/futurelearn-expands-paywall/)
03:15:54	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/0d74243c535ecb3db0e39865bfec7619?s=35&d=mm&r=g	C:/Users/Sakhi/Desktop/classCentral/try/secure.gravatar.com/avatar/0d74243c535ecb3db0e39865bfec7619e843.png	(from https://www.classcentral.com/report/futurelearn-expands-paywall/)
03:15:55	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/d4ba5db50472bd79a3674282b794e50a?s=35&d=mm&r=g	C:/Users/Sakhi/Desktop/classCentral/try/secure.gravatar.com/avatar/d4ba5db50472bd79a3674282b794e50ae843.png	(from https://www.classcentral.com/report/futurelearn-expands-paywall/)
03:15:57	97163/97163	---M--	200	added ('OK')	image/png	etag:%2263c6c20b-17b8b%22	https://www.classcentral.com/report/wp-content/uploads/2023/01/Podcast-Course-Launch-Banner.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/01/Podcast-Course-Launch-Banner.png	(from https://www.classcentral.com/report/author/pat-bowden/)
03:15:57	151585/151585	---M--	200	added ('OK')	image/png	etag:%2263b2bc3d-25021%22	https://www.classcentral.com/report/wp-content/uploads/2022/12/care-for-elderly-people-1024x512.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2022/12/care-for-elderly-people-1024x512.png	(from https://www.classcentral.com/report/author/pat-bowden/)
03:16:01	74829/74829	---M--	200	added ('OK')	image/jpeg	etag:%225e647cf9-1244d%22	https://www.classcentral.com/report/wp-content/uploads/2020/03/screenshot-7-coursera-step2-1024x727.jpg	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2020/03/screenshot-7-coursera-step2-1024x727.jpg	(from https://www.classcentral.com/report/author/pat-bowden/)
03:16:02	15758/15758	---M--	200	added ('OK')	image/png	etag:%225fbb12ef-3d8e%22	https://www.classcentral.com/report/wp-content/uploads/2020/11/deals.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2020/11/deals.png	(from https://www.classcentral.com/report/author/pat-bowden/)
03:16:03	101934/101934	---M--	200	added ('OK')	image/png	etag:%2263656cbc-18e2e%22	https://www.classcentral.com/report/wp-content/uploads/2022/11/Industrial-Microbiology-and-Immunology-Dr-Kasturi-Sarkar.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2022/11/Industrial-Microbiology-and-Immunology-Dr-Kasturi-Sarkar.png	(from https://www.classcentral.com/report/author/pat-bowden/)
03:16:05	71014/71014	---M--	200	added ('OK')	image/png	etag:%2261aefdca-11566%22	https://www.classcentral.com/report/wp-content/uploads/2021/12/chemistry-courses-2021-12-7.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2021/12/chemistry-courses-2021-12-7.png	(from https://www.classcentral.com/report/author/pat-bowden/)
03:16:05	3407/3407	---M--	200	added ('OK')	image/jpeg	etag:%225e76cbaa-d4f%22	https://www.classcentral.com/report/wp-content/uploads/2020/03/IMG_6926-150x150.jpg	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2020/03/IMG_6926-150x150.jpg	(from https://www.classcentral.com/report/author/pat-bowden/)
03:16:06	77567/77567	---M--	200	added ('OK')	image/jpeg	etag:%22608e5c77-12eff%22	https://www.classcentral.com/report/wp-content/uploads/2021/05/toefl.jpg	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2021/05/toefl.jpg	(from https://www.classcentral.com/report/author/pat-bowden/)
03:16:09	31735/31735	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2001:16:07%20GMT	https://www.classcentral.com/report/wp-json/wp/v2/posts/73933	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/wp/v2/posts/73933.json	(from https://www.classcentral.com/report/udemy-by-the-numbers/)
03:16:10	2824/2824	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2001:16:10%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fudemy-by-the-numbers%2F	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/oembed/1.0/embedcd36.json	(from https://www.classcentral.com/report/udemy-by-the-numbers/)
03:16:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2001:16:11%20GMT	https://www.classcentral.com/report/?p=73933	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/index197b.html	(from https://www.classcentral.com/report/udemy-by-the-numbers/)
03:16:11	2961/2961	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Feb%202023%2001:16:11%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fudemy-by-the-numbers%2F&format=xml	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/oembed/1.0/embedd2bf	(from https://www.classcentral.com/report/udemy-by-the-numbers/)
03:16:12	22519/22519	---M--	200	added ('OK')	image/png	etag:%2263d0cd22-57f7%22	https://www.classcentral.com/report/wp-content/uploads/2021/01/Growth-of-Courses_1.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2021/01/Growth-of-Courses_1.png	(from https://www.classcentral.com/report/udemy-by-the-numbers/)
03:16:14	23474/23474	---M--	200	added ('OK')	image/png	etag:%2263d0cd4a-5bb2%22	https://www.classcentral.com/report/wp-content/uploads/2021/01/Courses-by-Category_-2010-2020.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2021/01/Courses-by-Category_-2010-2020.png	(from https://www.classcentral.com/report/udemy-by-the-numbers/)
03:16:14	29723/29723	---M--	200	added ('OK')	image/png	etag:%2263d0cd40-741b%22	https://www.classcentral.com/report/wp-content/uploads/2021/01/Enrollments-per-Category.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2021/01/Enrollments-per-Category.png	(from https://www.classcentral.com/report/udemy-by-the-numbers/)
03:16:16	20238/20238	---M--	200	added ('OK')	image/png	etag:%2263d0cd5d-4f0e%22	https://www.classcentral.com/report/wp-content/uploads/2021/01/Course-Length-vs.-Enrollments.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2021/01/Course-Length-vs.-Enrollments.png	(from https://www.classcentral.com/report/udemy-by-the-numbers/)
03:16:16	28217/28217	---M--	200	added ('OK')	image/png	etag:%2263d0cd54-6e39%22	https://www.classcentral.com/report/wp-content/uploads/2021/01/Course-Pricing-Breakdown.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2021/01/Course-Pricing-Breakdown.png	(from https://www.classcentral.com/report/udemy-by-the-numbers/)
03:16:18	15652/15652	---M--	200	added ('OK')	image/png	etag:%2263d0cd36-3d24%22	https://www.classcentral.com/report/wp-content/uploads/2021/01/Enrollments-vs-List-Price.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2021/01/Enrollments-vs-List-Price.png	(from https://www.classcentral.com/report/udemy-by-the-numbers/)
03:16:19	112155/112155	---M--	200	added ('OK')	image/png	etag:%2263d0cd2d-1b61b%22	https://www.classcentral.com/report/wp-content/uploads/2021/01/Enrollments-by-Course-Category_1.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2021/01/Enrollments-by-Course-Category_1.png	(from https://www.classcentral.com/report/udemy-by-the-numbers/)
03:16:19	15792/15792	---M--	200	added ('OK')	image/png	etag:%2263d0cda3-3db0%22	https://www.classcentral.com/report/wp-content/uploads/2021/01/Average-Rating-vs-Course-Length.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2021/01/Average-Rating-vs-Course-Length.png	(from https://www.classcentral.com/report/udemy-by-the-numbers/)
03:16:20	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/4159edef730043a3ce16ad4890156e09?s=35&d=mm&r=g	C:/Users/Sakhi/Desktop/classCentral/try/secure.gravatar.com/avatar/4159edef730043a3ce16ad4890156e09e843.png	(from https://www.classcentral.com/report/udemy-by-the-numbers/)
03:16:21	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/24471980a3ba6b877a29b0d546620f9d?s=35&d=mm&r=g	C:/Users/Sakhi/Desktop/classCentral/try/secure.gravatar.com/avatar/24471980a3ba6b877a29b0d546620f9de843.png	(from https://www.classcentral.com/report/udemy-by-the-numbers/)
03:16:22	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/519859cfe7c462d8d7235b8d1a958e30?s=35&d=mm&r=g	C:/Users/Sakhi/Desktop/classCentral/try/secure.gravatar.com/avatar/519859cfe7c462d8d7235b8d1a958e30e843.png	(from https://www.classcentral.com/report/udemy-by-the-numbers/)
03:16:23	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/3d91d1610f8b63dd7d56096272c08f2c?s=35&d=mm&r=g	C:/Users/Sakhi/Desktop/classCentral/try/secure.gravatar.com/avatar/3d91d1610f8b63dd7d56096272c08f2ce843.png	(from https://www.classcentral.com/report/udemy-by-the-numbers/)
03:16:24	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/60518d90bfec7c07067ce3ab4e5c2f49?s=35&d=mm&r=g	C:/Users/Sakhi/Desktop/classCentral/try/secure.gravatar.com/avatar/60518d90bfec7c07067ce3ab4e5c2f49e843.png	(from https://www.classcentral.com/report/udemy-by-the-numbers/)
03:16:26	19402/19402	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2001:16:26%20GMT	https://www.classcentral.com/report/wp-json/wp/v2/posts/84789	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/wp/v2/posts/84789.json	(from https://www.classcentral.com/report/domestika-layoffs/)
03:16:27	2877/2877	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2001:16:27%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fdomestika-layoffs%2F	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/oembed/1.0/embedd429.json	(from https://www.classcentral.com/report/domestika-layoffs/)
03:16:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2001:16:28%20GMT	https://www.classcentral.com/report/?p=84789	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/index7304.html	(from https://www.classcentral.com/report/domestika-layoffs/)
03:16:29	3014/3014	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Feb%202023%2001:16:28%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fdomestika-layoffs%2F&format=xml	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/oembed/1.0/embed9258	(from https://www.classcentral.com/report/domestika-layoffs/)
03:16:30	259642/259642	---M--	200	added ('OK')	image/png	etag:%2263ce5d3b-3f63a%22	https://www.classcentral.com/report/wp-content/uploads/2023/01/domestika-homepage-2023-tall.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/01/domestika-homepage-2023-tall.png	(from https://www.classcentral.com/report/domestika-layoffs/)
03:16:31	21788/21788	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2001:16:30%20GMT	https://www.classcentral.com/report/wp-json/wp/v2/posts/84718	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/wp/v2/posts/84718.json	(from https://www.classcentral.com/report/thinkific-layoffs/)
03:16:32	2792/2792	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2001:16:31%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fthinkific-layoffs%2F	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/oembed/1.0/embed4c78.json	(from https://www.classcentral.com/report/thinkific-layoffs/)
03:16:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2001:16:32%20GMT	https://www.classcentral.com/report/?p=84718	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/index9565.html	(from https://www.classcentral.com/report/thinkific-layoffs/)
03:16:33	2927/2927	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Feb%202023%2001:16:32%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fthinkific-layoffs%2F&format=xml	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/oembed/1.0/embed6783	(from https://www.classcentral.com/report/thinkific-layoffs/)
03:16:33	5335/5335	---M--	200	added ('OK')	image/png	etag:%2263c55541-14d7%22	https://www.classcentral.com/report/wp-content/uploads/2023/01/thinkific-stock-price-jan-2023-final.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/01/thinkific-stock-price-jan-2023-final.png	(from https://www.classcentral.com/report/thinkific-layoffs/)
03:16:35	18525/18525	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2001:16:34%20GMT	https://www.classcentral.com/report/wp-json/wp/v2/posts/84681	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/wp/v2/posts/84681.json	(from https://www.classcentral.com/report/udemy-new-ceo/)
03:16:36	2766/2766	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2001:16:36%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fudemy-new-ceo%2F	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/oembed/1.0/embedd82d.json	(from https://www.classcentral.com/report/udemy-new-ceo/)
03:16:37	2901/2901	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Feb%202023%2001:16:37%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fudemy-new-ceo%2F&format=xml	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/oembed/1.0/embed8156	(from https://www.classcentral.com/report/udemy-new-ceo/)
03:16:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2001:16:37%20GMT	https://www.classcentral.com/report/?p=84681	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/indexbca6.html	(from https://www.classcentral.com/report/udemy-new-ceo/)
03:16:38	77095/77095	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2001:16:38%20GMT	https://www.classcentral.com/report/wp-json/wp/v2/posts/85445	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/wp/v2/posts/85445.json	(from https://www.classcentral.com/report/best-resume-writing-courses/)
03:16:39	2764/2764	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2001:16:39%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fbest-resume-writing-courses%2F	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/oembed/1.0/embede196.json	(from https://www.classcentral.com/report/best-resume-writing-courses/)
03:16:40	2899/2899	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Feb%202023%2001:16:40%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fbest-resume-writing-courses%2F&format=xml	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/oembed/1.0/embedfd84	(from https://www.classcentral.com/report/best-resume-writing-courses/)
03:16:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2001:16:40%20GMT	https://www.classcentral.com/report/?p=85445	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/index6d69.html	(from https://www.classcentral.com/report/best-resume-writing-courses/)
03:16:41	19674/19674	---M--	200	added ('OK')	image/png	etag:%2263f472b6-4cda%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/Resume-Writing-BCG-Banner.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/Resume-Writing-BCG-Banner.png	(from https://www.classcentral.com/report/best-resume-writing-courses/)
03:16:43	155689/155689	---M--	200	added ('OK')	image/png	etag:%2263f472ac-26029%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/Leonardo-da-Vinci-Resume.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/Leonardo-da-Vinci-Resume.png	(from https://www.classcentral.com/report/best-resume-writing-courses/)
03:16:44	43225/43225	---M--	200	added ('OK')	image/png	etag:%22623b17d7-a8d9%22	https://www.classcentral.com/report/wp-content/uploads/2022/03/Class-Central-Preview-2.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2022/03/Class-Central-Preview-2.png	(from https://www.classcentral.com/report/best-resume-writing-courses/)
03:16:45	275130/275130	---M--	200	added ('OK')	image/png	etag:%2263f47316-432ba%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/1.-Writing-a-Resume-LinkedIn-Learning.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/1.-Writing-a-Resume-LinkedIn-Learning.png	(from https://www.classcentral.com/report/best-resume-writing-courses/)
03:16:46	233513/233513	---M--	200	added ('OK')	image/png	etag:%2263f4730c-39029%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/2.-Writing-Winning-Resumes-and-Cover-Letters-University-of-Maryland.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/2.-Writing-Winning-Resumes-and-Cover-Letters-University-of-Maryland.png	(from https://www.classcentral.com/report/best-resume-writing-courses/)
03:16:47	102379/102379	---M--	200	added ('OK')	image/png	etag:%2263f47302-18feb%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/3.-How-to-Write-a-Resume-Project-Centered-Course-State-University-of-New-York.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/3.-How-to-Write-a-Resume-Project-Centered-Course-State-University-of-New-York.png	(from https://www.classcentral.com/report/best-resume-writing-courses/)
03:16:48	234966/234966	---M--	200	added ('OK')	image/png	etag:%2263f472f8-395d6%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/4.-Writing-a-Tech-Resume-LinkedIn-Learning.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/4.-Writing-a-Tech-Resume-LinkedIn-Learning.png	(from https://www.classcentral.com/report/best-resume-writing-courses/)
03:16:49	309918/309918	---M--	200	added ('OK')	image/png	etag:%2263f472ed-4ba9e%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/5.-Resume-Makeover-LinkedIn-Learning.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/5.-Resume-Makeover-LinkedIn-Learning.png	(from https://www.classcentral.com/report/best-resume-writing-courses/)
03:16:50	314749/314749	---M--	200	added ('OK')	image/png	etag:%2263f472e2-4cd7d%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/6.-How-To-Write-A-Winning-Resume-Top-Resume-Writing-Tips-Professor-Heather-Austin.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/6.-How-To-Write-A-Winning-Resume-Top-Resume-Writing-Tips-Professor-Heather-Austin.png	(from https://www.classcentral.com/report/best-resume-writing-courses/)
03:16:51	234967/234967	---M--	200	added ('OK')	image/png	etag:%2263f472d7-395d7%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/7.-The-Complete-Resume-LinkedIn-Get-Your-Dream-Job-Course-Udemy.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/7.-The-Complete-Resume-LinkedIn-Get-Your-Dream-Job-Course-Udemy.png	(from https://www.classcentral.com/report/best-resume-writing-courses/)
03:16:52	214305/214305	---M--	200	added ('OK')	image/png	etag:%2263f472cd-34521%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/8.-Redesign-Your-Resume_-Designing-Professional-Documents-Skillshare.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/8.-Redesign-Your-Resume_-Designing-Professional-Documents-Skillshare.png	(from https://www.classcentral.com/report/best-resume-writing-courses/)
03:16:53	210095/210095	---M--	200	added ('OK')	image/png	etag:%2263f472c3-334af%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/9.-Designing-a-Resume-for-Creatives-LinkedIn-Learning.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/9.-Designing-a-Resume-for-Creatives-LinkedIn-Learning.png	(from https://www.classcentral.com/report/best-resume-writing-courses/)
03:16:55	166847/166847	---M--	200	added ('OK')	image/png	etag:%2263f472a3-28bbf%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/10.-2021-Career-Hacking%e2%84%a2_-Resume-LinkedIn-Interviewing-More-Udemy.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-content/uploads/2023/02/10.-2021-Career-Hacking%e2%84%a2_-Resume-LinkedIn-Interviewing-More-Udemy.png	(from https://www.classcentral.com/report/best-resume-writing-courses/)
03:16:56	75735/75735	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2001:16:55%20GMT	https://www.classcentral.com/report/wp-json/wp/v2/posts/85302	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/wp/v2/posts/85302.json	(from https://www.classcentral.com/report/best-davinci-resolve-courses/)
03:16:57	2794/2794	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Feb%202023%2001:16:56%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fbest-davinci-resolve-courses%2F	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/oembed/1.0/embed7cc5.json	(from https://www.classcentral.com/report/best-davinci-resolve-courses/)
03:16:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2001:16:57%20GMT	https://www.classcentral.com/report/?p=85302	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/index0ddb.html	(from https://www.classcentral.com/report/best-davinci-resolve-courses/)
03:16:58	2929/2929	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Feb%202023%2001:16:57%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fbest-davinci-resolve-courses%2F&format=xml	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/wp-json/oembed/1.0/embed20ef	(from https://www.classcentral.com/report/best-davinci-resolve-courses/)
